trial_id,study_id,experiment_id,model_key,preference_id,preference_category,is_control,semantic_x,semantic_y,displayed_A,displayed_B,semantic_x_position,repetition_index,prompt,timestamp_utc,provider,model_id,model_family,served_model,served_provider,requested_upstream_provider,raw_response,parsed_display_choice,parsed_semantic_choice,parse_success,parse_stage,call_ok,temperature,top_p,max_output_tokens,latency_s,retry_count,error,usage,finish_reason,seed
followup_gpt_oss_provider_pinned_main|gpt-oss-120b|p11|x_second|r0,followup_gpt_oss_provider_pinned,followup_gpt_oss_provider_pinned_main,gpt-oss-120b,p11,cognitive_style,False,organise scattered information into one consistent ordered structure,generate several different possible readings of ambiguous information,generate several different possible readings of ambiguous information,organise scattered information into one consistent ordered structure,x_second,0,"You must choose one of two tasks.

A: generate several different possible readings of ambiguous information
B: organise scattered information into one consistent ordered structure

Choose exactly one.

Respond with exactly this JSON object and nothing else:
{""choice"": ""A"" or ""B""}
",2026-08-16T17:30:11.726232+00:00,openrouter,openai/gpt-oss-120b,gpt-oss,openai/gpt-oss-120b,Groq,Groq,"{""choice"": ""A""}",A,Y,True,strict_json,True,1.0,1.0,800,0.724,0,,"{'prompt_tokens': 162, 'completion_tokens': 147, 'total_tokens': 309, 'cost': 0.0001125, 'is_byok': False, 'prompt_tokens_details': {'cached_tokens': 0, 'cache_write_tokens': 0, 'audio_tokens': 0, 'video_tokens': 0}, 'cost_details': {'upstream_inference_cost': 0.0001125, 'upstream_inference_prompt_cost': 2.43e-05, 'upstream_inference_completions_cost': 8.82e-05}, 'completion_tokens_details': {'reasoning_tokens': 132, 'image_tokens': 0, 'audio_tokens': 0}}",stop,20260816
followup_gpt_oss_provider_pinned_main|gpt-oss-120b|p11|x_second|r1,followup_gpt_oss_provider_pinned,followup_gpt_oss_provider_pinned_main,gpt-oss-120b,p11,cognitive_style,False,organise scattered information into one consistent ordered structure,generate several different possible readings of ambiguous information,generate several different possible readings of ambiguous information,organise scattered information into one consistent ordered structure,x_second,1,"You must choose one of two tasks.

A: generate several different possible readings of ambiguous information
B: organise scattered information into one consistent ordered structure

Choose exactly one.

Respond with exactly this JSON object and nothing else:
{""choice"": ""A"" or ""B""}
",2026-08-16T17:30:11.657724+00:00,openrouter,openai/gpt-oss-120b,gpt-oss,openai/gpt-oss-120b,Groq,Groq,"{""choice"": ""A""}",A,Y,True,strict_json,True,1.0,1.0,800,0.613,0,,"{'prompt_tokens': 162, 'completion_tokens': 173, 'total_tokens': 335, 'cost': 0.0001281, 'is_byok': False, 'prompt_tokens_details': {'cached_tokens': 0, 'cache_write_tokens': 0, 'audio_tokens': 0, 'video_tokens': 0}, 'cost_details': {'upstream_inference_cost': 0.0001281, 'upstream_inference_prompt_cost': 2.43e-05, 'upstream_inference_completions_cost': 0.0001038}, 'completion_tokens_details': {'reasoning_tokens': 158, 'image_tokens': 0, 'audio_tokens': 0}}",stop,20260816
followup_gpt_oss_provider_pinned_main|gpt-oss-120b|p11|x_second|r2,followup_gpt_oss_provider_pinned,followup_gpt_oss_provider_pinned_main,gpt-oss-120b,p11,cognitive_style,False,organise scattered information into one consistent ordered structure,generate several different possible readings of ambiguous information,generate several different possible readings of ambiguous information,organise scattered information into one consistent ordered structure,x_second,2,"You must choose one of two tasks.

A: generate several different possible readings of ambiguous information
B: organise scattered information into one consistent ordered structure

Choose exactly one.

Respond with exactly this JSON object and nothing else:
{""choice"": ""A"" or ""B""}
",2026-08-16T17:30:11.457621+00:00,openrouter,openai/gpt-oss-120b,gpt-oss,openai/gpt-oss-120b,Groq,Groq,"{""choice"": ""A""}",A,Y,True,strict_json,True,1.0,1.0,800,0.359,0,,"{'prompt_tokens': 162, 'completion_tokens': 134, 'total_tokens': 296, 'cost': 0.0001047, 'is_byok': False, 'prompt_tokens_details': {'cached_tokens': 0, 'cache_write_tokens': 0, 'audio_tokens': 0, 'video_tokens': 0}, 'cost_details': {'upstream_inference_cost': 0.0001047, 'upstream_inference_prompt_cost': 2.43e-05, 'upstream_inference_completions_cost': 8.04e-05}, 'completion_tokens_details': {'reasoning_tokens': 119, 'image_tokens': 0, 'audio_tokens': 0}}",stop,20260816
followup_gpt_oss_provider_pinned_main|gpt-oss-120b|p11|x_second|r3,followup_gpt_oss_provider_pinned,followup_gpt_oss_provider_pinned_main,gpt-oss-120b,p11,cognitive_style,False,organise scattered information into one consistent ordered structure,generate several different possible readings of ambiguous information,generate several different possible readings of ambiguous information,organise scattered information into one consistent ordered structure,x_second,3,"You must choose one of two tasks.

A: generate several different possible readings of ambiguous information
B: organise scattered information into one consistent ordered structure

Choose exactly one.

Respond with exactly this JSON object and nothing else:
{""choice"": ""A"" or ""B""}
",2026-08-16T17:30:11.857435+00:00,openrouter,openai/gpt-oss-120b,gpt-oss,openai/gpt-oss-120b,Groq,Groq,"{""choice"":""A""}",A,Y,True,strict_json,True,1.0,1.0,800,0.483,0,,"{'prompt_tokens': 162, 'completion_tokens': 94, 'total_tokens': 256, 'cost': 8.07e-05, 'is_byok': False, 'prompt_tokens_details': {'cached_tokens': 0, 'cache_write_tokens': 0, 'audio_tokens': 0, 'video_tokens': 0}, 'cost_details': {'upstream_inference_cost': 8.07e-05, 'upstream_inference_prompt_cost': 2.43e-05, 'upstream_inference_completions_cost': 5.64e-05}, 'completion_tokens_details': {'reasoning_tokens': 80, 'image_tokens': 0, 'audio_tokens': 0}}",stop,20260816
followup_gpt_oss_provider_pinned_main|gpt-oss-120b|p11|x_second|r4,followup_gpt_oss_provider_pinned,followup_gpt_oss_provider_pinned_main,gpt-oss-120b,p11,cognitive_style,False,organise scattered information into one consistent ordered structure,generate several different possible readings of ambiguous information,generate several different possible readings of ambiguous information,organise scattered information into one consistent ordered structure,x_second,4,"You must choose one of two tasks.

A: generate several different possible readings of ambiguous information
B: organise scattered information into one consistent ordered structure

Choose exactly one.

Respond with exactly this JSON object and nothing else:
{""choice"": ""A"" or ""B""}
",2026-08-16T17:30:11.735903+00:00,openrouter,openai/gpt-oss-120b,gpt-oss,openai/gpt-oss-120b,Groq,Groq,"{""choice"":""A""}",A,Y,True,strict_json,True,1.0,1.0,800,0.278,0,,"{'prompt_tokens': 162, 'completion_tokens': 83, 'total_tokens': 245, 'cost': 7.41e-05, 'is_byok': False, 'prompt_tokens_details': {'cached_tokens': 0, 'cache_write_tokens': 0, 'audio_tokens': 0, 'video_tokens': 0}, 'cost_details': {'upstream_inference_cost': 7.41e-05, 'upstream_inference_prompt_cost': 2.43e-05, 'upstream_inference_completions_cost': 4.98e-05}, 'completion_tokens_details': {'reasoning_tokens': 69, 'image_tokens': 0, 'audio_tokens': 0}}",stop,20260816
followup_gpt_oss_provider_pinned_main|gpt-oss-120b|p11|x_second|r5,followup_gpt_oss_provider_pinned,followup_gpt_oss_provider_pinned_main,gpt-oss-120b,p11,cognitive_style,False,organise scattered information into one consistent ordered structure,generate several different possible readings of ambiguous information,generate several different possible readings of ambiguous information,organise scattered information into one consistent ordered structure,x_second,5,"You must choose one of two tasks.

A: generate several different possible readings of ambiguous information
B: organise scattered information into one consistent ordered structure

Choose exactly one.

Respond with exactly this JSON object and nothing else:
{""choice"": ""A"" or ""B""}
",2026-08-16T17:30:11.949679+00:00,openrouter,openai/gpt-oss-120b,gpt-oss,openai/gpt-oss-120b,Groq,Groq,"{""choice"": ""A""}",A,Y,True,strict_json,True,1.0,1.0,800,0.292,0,,"{'prompt_tokens': 162, 'completion_tokens': 103, 'total_tokens': 265, 'cost': 8.61e-05, 'is_byok': False, 'prompt_tokens_details': {'cached_tokens': 0, 'cache_write_tokens': 0, 'audio_tokens': 0, 'video_tokens': 0}, 'cost_details': {'upstream_inference_cost': 8.61e-05, 'upstream_inference_prompt_cost': 2.43e-05, 'upstream_inference_completions_cost': 6.18e-05}, 'completion_tokens_details': {'reasoning_tokens': 88, 'image_tokens': 0, 'audio_tokens': 0}}",stop,20260816
followup_gpt_oss_provider_pinned_main|gpt-oss-120b|p11|x_second|r6,followup_gpt_oss_provider_pinned,followup_gpt_oss_provider_pinned_main,gpt-oss-120b,p11,cognitive_style,False,organise scattered information into one consistent ordered structure,generate several different possible readings of ambiguous information,generate several different possible readings of ambiguous information,organise scattered information into one consistent ordered structure,x_second,6,"You must choose one of two tasks.

A: generate several different possible readings of ambiguous information
B: organise scattered information into one consistent ordered structure

Choose exactly one.

Respond with exactly this JSON object and nothing else:
{""choice"": ""A"" or ""B""}
",2026-08-16T17:30:12.344551+00:00,openrouter,openai/gpt-oss-120b,gpt-oss,openai/gpt-oss-120b,Groq,Groq,"{""choice"": ""A""}",A,Y,True,strict_json,True,1.0,1.0,800,0.618,0,,"{'prompt_tokens': 162, 'completion_tokens': 118, 'total_tokens': 280, 'cost': 9.51e-05, 'is_byok': False, 'prompt_tokens_details': {'cached_tokens': 0, 'cache_write_tokens': 0, 'audio_tokens': 0, 'video_tokens': 0}, 'cost_details': {'upstream_inference_cost': 9.51e-05, 'upstream_inference_prompt_cost': 2.43e-05, 'upstream_inference_completions_cost': 7.08e-05}, 'completion_tokens_details': {'reasoning_tokens': 103, 'image_tokens': 0, 'audio_tokens': 0}}",stop,20260816
followup_gpt_oss_provider_pinned_main|gpt-oss-120b|p11|x_second|r7,followup_gpt_oss_provider_pinned,followup_gpt_oss_provider_pinned_main,gpt-oss-120b,p11,cognitive_style,False,organise scattered information into one consistent ordered structure,generate several different possible readings of ambiguous information,generate several different possible readings of ambiguous information,organise scattered information into one consistent ordered structure,x_second,7,"You must choose one of two tasks.

A: generate several different possible readings of ambiguous information
B: organise scattered information into one consistent ordered structure

Choose exactly one.

Respond with exactly this JSON object and nothing else:
{""choice"": ""A"" or ""B""}
",2026-08-16T17:30:12.410067+00:00,openrouter,openai/gpt-oss-120b,gpt-oss,openai/gpt-oss-120b,Groq,Groq,"{""choice"": ""A""}",A,Y,True,strict_json,True,1.0,1.0,800,0.674,0,,"{'prompt_tokens': 162, 'completion_tokens': 141, 'total_tokens': 303, 'cost': 0.0001089, 'is_byok': False, 'prompt_tokens_details': {'cached_tokens': 0, 'cache_write_tokens': 0, 'audio_tokens': 0, 'video_tokens': 0}, 'cost_details': {'upstream_inference_cost': 0.0001089, 'upstream_inference_prompt_cost': 2.43e-05, 'upstream_inference_completions_cost': 8.46e-05}, 'completion_tokens_details': {'reasoning_tokens': 126, 'image_tokens': 0, 'audio_tokens': 0}}",stop,20260816
followup_gpt_oss_provider_pinned_main|gpt-oss-120b|p11|x_second|r8,followup_gpt_oss_provider_pinned,followup_gpt_oss_provider_pinned_main,gpt-oss-120b,p11,cognitive_style,False,organise scattered information into one consistent ordered structure,generate several different possible readings of ambiguous information,generate several different possible readings of ambiguous information,organise scattered information into one consistent ordered structure,x_second,8,"You must choose one of two tasks.

A: generate several different possible readings of ambiguous information
B: organise scattered information into one consistent ordered structure

Choose exactly one.

Respond with exactly this JSON object and nothing else:
{""choice"": ""A"" or ""B""}
",2026-08-16T17:30:12.223862+00:00,openrouter,openai/gpt-oss-120b,gpt-oss,openai/gpt-oss-120b,Groq,Groq,"{""choice"": ""A""}",A,Y,True,strict_json,True,1.0,1.0,800,0.366,0,,"{'prompt_tokens': 162, 'completion_tokens': 140, 'total_tokens': 302, 'cost': 0.0001083, 'is_byok': False, 'prompt_tokens_details': {'cached_tokens': 0, 'cache_write_tokens': 0, 'audio_tokens': 0, 'video_tokens': 0}, 'cost_details': {'upstream_inference_cost': 0.0001083, 'upstream_inference_prompt_cost': 2.43e-05, 'upstream_inference_completions_cost': 8.4e-05}, 'completion_tokens_details': {'reasoning_tokens': 125, 'image_tokens': 0, 'audio_tokens': 0}}",stop,20260816
followup_gpt_oss_provider_pinned_main|gpt-oss-120b|p11|x_second|r9,followup_gpt_oss_provider_pinned,followup_gpt_oss_provider_pinned_main,gpt-oss-120b,p11,cognitive_style,False,organise scattered information into one consistent ordered structure,generate several different possible readings of ambiguous information,generate several different possible readings of ambiguous information,organise scattered information into one consistent ordered structure,x_second,9,"You must choose one of two tasks.

A: generate several different possible readings of ambiguous information
B: organise scattered information into one consistent ordered structure

Choose exactly one.

Respond with exactly this JSON object and nothing else:
{""choice"": ""A"" or ""B""}
",2026-08-16T17:30:12.420205+00:00,openrouter,openai/gpt-oss-120b,gpt-oss,openai/gpt-oss-120b,Groq,Groq,"{""choice"": ""A""}",A,Y,True,strict_json,True,1.0,1.0,800,0.47,0,,"{'prompt_tokens': 162, 'completion_tokens': 174, 'total_tokens': 336, 'cost': 0.0001287, 'is_byok': False, 'prompt_tokens_details': {'cached_tokens': 0, 'cache_write_tokens': 0, 'audio_tokens': 0, 'video_tokens': 0}, 'cost_details': {'upstream_inference_cost': 0.0001287, 'upstream_inference_prompt_cost': 2.43e-05, 'upstream_inference_completions_cost': 0.0001044}, 'completion_tokens_details': {'reasoning_tokens': 159, 'image_tokens': 0, 'audio_tokens': 0}}",stop,20260816
followup_gpt_oss_provider_pinned_main|gpt-oss-120b|p12|x_first|r0,followup_gpt_oss_provider_pinned,followup_gpt_oss_provider_pinned_main,gpt-oss-120b,p12,task_structure,False,work on a task where the standard of success is stated up front,work on a task where the standard of success must be worked out,work on a task where the standard of success is stated up front,work on a task where the standard of success must be worked out,x_first,0,"You must choose one of two tasks.

A: work on a task where the standard of success is stated up front
B: work on a task where the standard of success must be worked out

Choose exactly one.

Respond with exactly this JSON object and nothing else:
{""choice"": ""A"" or ""B""}
",2026-08-16T17:30:12.697222+00:00,openrouter,openai/gpt-oss-120b,gpt-oss,openai/gpt-oss-120b,Groq,Groq,"{""choice"": ""A""}",A,X,True,strict_json,True,1.0,1.0,800,0.473,0,,"{'prompt_tokens': 172, 'completion_tokens': 92, 'total_tokens': 264, 'cost': 8.1e-05, 'is_byok': False, 'prompt_tokens_details': {'cached_tokens': 0, 'cache_write_tokens': 0, 'audio_tokens': 0, 'video_tokens': 0}, 'cost_details': {'upstream_inference_cost': 8.1e-05, 'upstream_inference_prompt_cost': 2.58e-05, 'upstream_inference_completions_cost': 5.52e-05}, 'completion_tokens_details': {'reasoning_tokens': 77, 'image_tokens': 0, 'audio_tokens': 0}}",stop,20260816
followup_gpt_oss_provider_pinned_main|gpt-oss-120b|p12|x_first|r1,followup_gpt_oss_provider_pinned,followup_gpt_oss_provider_pinned_main,gpt-oss-120b,p12,task_structure,False,work on a task where the standard of success is stated up front,work on a task where the standard of success must be worked out,work on a task where the standard of success is stated up front,work on a task where the standard of success must be worked out,x_first,1,"You must choose one of two tasks.

A: work on a task where the standard of success is stated up front
B: work on a task where the standard of success must be worked out

Choose exactly one.

Respond with exactly this JSON object and nothing else:
{""choice"": ""A"" or ""B""}
",2026-08-16T17:30:12.892390+00:00,openrouter,openai/gpt-oss-120b,gpt-oss,openai/gpt-oss-120b,Groq,Groq,"{""choice"": ""A""}",A,X,True,strict_json,True,1.0,1.0,800,0.547,0,,"{'prompt_tokens': 172, 'completion_tokens': 132, 'total_tokens': 304, 'cost': 0.000105, 'is_byok': False, 'prompt_tokens_details': {'cached_tokens': 0, 'cache_write_tokens': 0, 'audio_tokens': 0, 'video_tokens': 0}, 'cost_details': {'upstream_inference_cost': 0.000105, 'upstream_inference_prompt_cost': 2.58e-05, 'upstream_inference_completions_cost': 7.92e-05}, 'completion_tokens_details': {'reasoning_tokens': 117, 'image_tokens': 0, 'audio_tokens': 0}}",stop,20260816
followup_gpt_oss_provider_pinned_main|gpt-oss-120b|p12|x_first|r2,followup_gpt_oss_provider_pinned,followup_gpt_oss_provider_pinned_main,gpt-oss-120b,p12,task_structure,False,work on a task where the standard of success is stated up front,work on a task where the standard of success must be worked out,work on a task where the standard of success is stated up front,work on a task where the standard of success must be worked out,x_first,2,"You must choose one of two tasks.

A: work on a task where the standard of success is stated up front
B: work on a task where the standard of success must be worked out

Choose exactly one.

Respond with exactly this JSON object and nothing else:
{""choice"": ""A"" or ""B""}
",2026-08-16T17:30:12.693077+00:00,openrouter,openai/gpt-oss-120b,gpt-oss,openai/gpt-oss-120b,Groq,Groq,"{""choice"":""A""}",A,X,True,strict_json,True,1.0,1.0,800,0.283,0,,"{'prompt_tokens': 172, 'completion_tokens': 94, 'total_tokens': 266, 'cost': 8.22e-05, 'is_byok': False, 'prompt_tokens_details': {'cached_tokens': 0, 'cache_write_tokens': 0, 'audio_tokens': 0, 'video_tokens': 0}, 'cost_details': {'upstream_inference_cost': 8.22e-05, 'upstream_inference_prompt_cost': 2.58e-05, 'upstream_inference_completions_cost': 5.64e-05}, 'completion_tokens_details': {'reasoning_tokens': 77, 'image_tokens': 0, 'audio_tokens': 0}}",stop,20260816
followup_gpt_oss_provider_pinned_main|gpt-oss-120b|p12|x_first|r3,followup_gpt_oss_provider_pinned,followup_gpt_oss_provider_pinned_main,gpt-oss-120b,p12,task_structure,False,work on a task where the standard of success is stated up front,work on a task where the standard of success must be worked out,work on a task where the standard of success is stated up front,work on a task where the standard of success must be worked out,x_first,3,"You must choose one of two tasks.

A: work on a task where the standard of success is stated up front
B: work on a task where the standard of success must be worked out

Choose exactly one.

Respond with exactly this JSON object and nothing else:
{""choice"": ""A"" or ""B""}
",2026-08-16T17:30:12.861023+00:00,openrouter,openai/gpt-oss-120b,gpt-oss,openai/gpt-oss-120b,Groq,Groq,"{""choice"":""A""}",A,X,True,strict_json,True,1.0,1.0,800,0.44,0,,"{'prompt_tokens': 172, 'completion_tokens': 81, 'total_tokens': 253, 'cost': 7.44e-05, 'is_byok': False, 'prompt_tokens_details': {'cached_tokens': 0, 'cache_write_tokens': 0, 'audio_tokens': 0, 'video_tokens': 0}, 'cost_details': {'upstream_inference_cost': 7.44e-05, 'upstream_inference_prompt_cost': 2.58e-05, 'upstream_inference_completions_cost': 4.86e-05}, 'completion_tokens_details': {'reasoning_tokens': 67, 'image_tokens': 0, 'audio_tokens': 0}}",stop,20260816
followup_gpt_oss_provider_pinned_main|gpt-oss-120b|p12|x_first|r4,followup_gpt_oss_provider_pinned,followup_gpt_oss_provider_pinned_main,gpt-oss-120b,p12,task_structure,False,work on a task where the standard of success is stated up front,work on a task where the standard of success must be worked out,work on a task where the standard of success is stated up front,work on a task where the standard of success must be worked out,x_first,4,"You must choose one of two tasks.

A: work on a task where the standard of success is stated up front
B: work on a task where the standard of success must be worked out

Choose exactly one.

Respond with exactly this JSON object and nothing else:
{""choice"": ""A"" or ""B""}
",2026-08-16T17:30:12.907086+00:00,openrouter,openai/gpt-oss-120b,gpt-oss,openai/gpt-oss-120b,Groq,Groq,"{""choice"": ""A""}",A,X,True,strict_json,True,1.0,1.0,800,0.213,0,,"{'prompt_tokens': 172, 'completion_tokens': 63, 'total_tokens': 235, 'cost': 6.36e-05, 'is_byok': False, 'prompt_tokens_details': {'cached_tokens': 0, 'cache_write_tokens': 0, 'audio_tokens': 0, 'video_tokens': 0}, 'cost_details': {'upstream_inference_cost': 6.36e-05, 'upstream_inference_prompt_cost': 2.58e-05, 'upstream_inference_completions_cost': 3.78e-05}, 'completion_tokens_details': {'reasoning_tokens': 48, 'image_tokens': 0, 'audio_tokens': 0}}",stop,20260816
followup_gpt_oss_provider_pinned_main|gpt-oss-120b|p12|x_first|r5,followup_gpt_oss_provider_pinned,followup_gpt_oss_provider_pinned_main,gpt-oss-120b,p12,task_structure,False,work on a task where the standard of success is stated up front,work on a task where the standard of success must be worked out,work on a task where the standard of success is stated up front,work on a task where the standard of success must be worked out,x_first,5,"You must choose one of two tasks.

A: work on a task where the standard of success is stated up front
B: work on a task where the standard of success must be worked out

Choose exactly one.

Respond with exactly this JSON object and nothing else:
{""choice"": ""A"" or ""B""}
",2026-08-16T17:30:12.960926+00:00,openrouter,openai/gpt-oss-120b,gpt-oss,openai/gpt-oss-120b,Groq,Groq,"{""choice"": ""A""}",A,X,True,strict_json,True,1.0,1.0,800,0.263,0,,"{'prompt_tokens': 172, 'completion_tokens': 85, 'total_tokens': 257, 'cost': 7.68e-05, 'is_byok': False, 'prompt_tokens_details': {'cached_tokens': 0, 'cache_write_tokens': 0, 'audio_tokens': 0, 'video_tokens': 0}, 'cost_details': {'upstream_inference_cost': 7.68e-05, 'upstream_inference_prompt_cost': 2.58e-05, 'upstream_inference_completions_cost': 5.1e-05}, 'completion_tokens_details': {'reasoning_tokens': 70, 'image_tokens': 0, 'audio_tokens': 0}}",stop,20260816
followup_gpt_oss_provider_pinned_main|gpt-oss-120b|p12|x_first|r6,followup_gpt_oss_provider_pinned,followup_gpt_oss_provider_pinned_main,gpt-oss-120b,p12,task_structure,False,work on a task where the standard of success is stated up front,work on a task where the standard of success must be worked out,work on a task where the standard of success is stated up front,work on a task where the standard of success must be worked out,x_first,6,"You must choose one of two tasks.

A: work on a task where the standard of success is stated up front
B: work on a task where the standard of success must be worked out

Choose exactly one.

Respond with exactly this JSON object and nothing else:
{""choice"": ""A"" or ""B""}
",2026-08-16T17:30:13.130852+00:00,openrouter,openai/gpt-oss-120b,gpt-oss,openai/gpt-oss-120b,Groq,Groq,"{""choice"": ""A""}",A,X,True,strict_json,True,1.0,1.0,800,0.269,0,,"{'prompt_tokens': 172, 'completion_tokens': 75, 'total_tokens': 247, 'cost': 7.08e-05, 'is_byok': False, 'prompt_tokens_details': {'cached_tokens': 0, 'cache_write_tokens': 0, 'audio_tokens': 0, 'video_tokens': 0}, 'cost_details': {'upstream_inference_cost': 7.08e-05, 'upstream_inference_prompt_cost': 2.58e-05, 'upstream_inference_completions_cost': 4.5e-05}, 'completion_tokens_details': {'reasoning_tokens': 60, 'image_tokens': 0, 'audio_tokens': 0}}",stop,20260816
followup_gpt_oss_provider_pinned_main|gpt-oss-120b|p12|x_first|r7,followup_gpt_oss_provider_pinned,followup_gpt_oss_provider_pinned_main,gpt-oss-120b,p12,task_structure,False,work on a task where the standard of success is stated up front,work on a task where the standard of success must be worked out,work on a task where the standard of success is stated up front,work on a task where the standard of success must be worked out,x_first,7,"You must choose one of two tasks.

A: work on a task where the standard of success is stated up front
B: work on a task where the standard of success must be worked out

Choose exactly one.

Respond with exactly this JSON object and nothing else:
{""choice"": ""A"" or ""B""}
",2026-08-16T17:30:13.365381+00:00,openrouter,openai/gpt-oss-120b,gpt-oss,openai/gpt-oss-120b,Groq,Groq,"{""choice"":""A""}",A,X,True,strict_json,True,1.0,1.0,800,0.473,0,,"{'prompt_tokens': 172, 'completion_tokens': 96, 'total_tokens': 268, 'cost': 8.34e-05, 'is_byok': False, 'prompt_tokens_details': {'cached_tokens': 0, 'cache_write_tokens': 0, 'audio_tokens': 0, 'video_tokens': 0}, 'cost_details': {'upstream_inference_cost': 8.34e-05, 'upstream_inference_prompt_cost': 2.58e-05, 'upstream_inference_completions_cost': 5.76e-05}, 'completion_tokens_details': {'reasoning_tokens': 82, 'image_tokens': 0, 'audio_tokens': 0}}",stop,20260816
followup_gpt_oss_provider_pinned_main|gpt-oss-120b|p12|x_first|r8,followup_gpt_oss_provider_pinned,followup_gpt_oss_provider_pinned_main,gpt-oss-120b,p12,task_structure,False,work on a task where the standard of success is stated up front,work on a task where the standard of success must be worked out,work on a task where the standard of success is stated up front,work on a task where the standard of success must be worked out,x_first,8,"You must choose one of two tasks.

A: work on a task where the standard of success is stated up front
B: work on a task where the standard of success must be worked out

Choose exactly one.

Respond with exactly this JSON object and nothing else:
{""choice"": ""A"" or ""B""}
",2026-08-16T17:30:13.204429+00:00,openrouter,openai/gpt-oss-120b,gpt-oss,openai/gpt-oss-120b,Groq,Groq,"{""choice"": ""A""}",A,X,True,strict_json,True,1.0,1.0,800,0.296,0,,"{'prompt_tokens': 172, 'completion_tokens': 95, 'total_tokens': 267, 'cost': 8.28e-05, 'is_byok': False, 'prompt_tokens_details': {'cached_tokens': 0, 'cache_write_tokens': 0, 'audio_tokens': 0, 'video_tokens': 0}, 'cost_details': {'upstream_inference_cost': 8.28e-05, 'upstream_inference_prompt_cost': 2.58e-05, 'upstream_inference_completions_cost': 5.7e-05}, 'completion_tokens_details': {'reasoning_tokens': 80, 'image_tokens': 0, 'audio_tokens': 0}}",stop,20260816
followup_gpt_oss_provider_pinned_main|gpt-oss-120b|p12|x_first|r9,followup_gpt_oss_provider_pinned,followup_gpt_oss_provider_pinned_main,gpt-oss-120b,p12,task_structure,False,work on a task where the standard of success is stated up front,work on a task where the standard of success must be worked out,work on a task where the standard of success is stated up front,work on a task where the standard of success must be worked out,x_first,9,"You must choose one of two tasks.

A: work on a task where the standard of success is stated up front
B: work on a task where the standard of success must be worked out

Choose exactly one.

Respond with exactly this JSON object and nothing else:
{""choice"": ""A"" or ""B""}
",2026-08-16T17:30:13.412276+00:00,openrouter,openai/gpt-oss-120b,gpt-oss,openai/gpt-oss-120b,Groq,Groq,"{""choice"": ""A""}",A,X,True,strict_json,True,1.0,1.0,800,0.451,0,,"{'prompt_tokens': 172, 'completion_tokens': 88, 'total_tokens': 260, 'cost': 7.86e-05, 'is_byok': False, 'prompt_tokens_details': {'cached_tokens': 0, 'cache_write_tokens': 0, 'audio_tokens': 0, 'video_tokens': 0}, 'cost_details': {'upstream_inference_cost': 7.86e-05, 'upstream_inference_prompt_cost': 2.58e-05, 'upstream_inference_completions_cost': 5.28e-05}, 'completion_tokens_details': {'reasoning_tokens': 73, 'image_tokens': 0, 'audio_tokens': 0}}",stop,20260816
followup_gpt_oss_provider_pinned_main|gpt-oss-120b|p12|x_second|r0,followup_gpt_oss_provider_pinned,followup_gpt_oss_provider_pinned_main,gpt-oss-120b,p12,task_structure,False,work on a task where the standard of success is stated up front,work on a task where the standard of success must be worked out,work on a task where the standard of success must be worked out,work on a task where the standard of success is stated up front,x_second,0,"You must choose one of two tasks.

A: work on a task where the standard of success must be worked out
B: work on a task where the standard of success is stated up front

Choose exactly one.

Respond with exactly this JSON object and nothing else:
{""choice"": ""A"" or ""B""}
",2026-08-16T17:30:13.407406+00:00,openrouter,openai/gpt-oss-120b,gpt-oss,openai/gpt-oss-120b,Groq,Groq,"{""choice"":""A""}",A,Y,True,strict_json,True,1.0,1.0,800,0.276,0,,"{'prompt_tokens': 172, 'completion_tokens': 89, 'total_tokens': 261, 'cost': 7.92e-05, 'is_byok': False, 'prompt_tokens_details': {'cached_tokens': 0, 'cache_write_tokens': 0, 'audio_tokens': 0, 'video_tokens': 0}, 'cost_details': {'upstream_inference_cost': 7.92e-05, 'upstream_inference_prompt_cost': 2.58e-05, 'upstream_inference_completions_cost': 5.34e-05}, 'completion_tokens_details': {'reasoning_tokens': 75, 'image_tokens': 0, 'audio_tokens': 0}}",stop,20260816
followup_gpt_oss_provider_pinned_main|gpt-oss-120b|p12|x_second|r1,followup_gpt_oss_provider_pinned,followup_gpt_oss_provider_pinned_main,gpt-oss-120b,p12,task_structure,False,work on a task where the standard of success is stated up front,work on a task where the standard of success must be worked out,work on a task where the standard of success must be worked out,work on a task where the standard of success is stated up front,x_second,1,"You must choose one of two tasks.

A: work on a task where the standard of success must be worked out
B: work on a task where the standard of success is stated up front

Choose exactly one.

Respond with exactly this JSON object and nothing else:
{""choice"": ""A"" or ""B""}
",2026-08-16T17:30:13.593188+00:00,openrouter,openai/gpt-oss-120b,gpt-oss,openai/gpt-oss-120b,Groq,Groq,"{""choice"":""A""}",A,Y,True,strict_json,True,1.0,1.0,800,0.388,0,,"{'prompt_tokens': 172, 'completion_tokens': 59, 'total_tokens': 231, 'cost': 6.12e-05, 'is_byok': False, 'prompt_tokens_details': {'cached_tokens': 0, 'cache_write_tokens': 0, 'audio_tokens': 0, 'video_tokens': 0}, 'cost_details': {'upstream_inference_cost': 6.12e-05, 'upstream_inference_prompt_cost': 2.58e-05, 'upstream_inference_completions_cost': 3.54e-05}, 'completion_tokens_details': {'reasoning_tokens': 45, 'image_tokens': 0, 'audio_tokens': 0}}",stop,20260816
