trial_id,study_id,experiment_id,model_key,preference_id,preference_category,is_control,semantic_x,semantic_y,displayed_A,displayed_B,semantic_x_position,repetition_index,prompt,timestamp_utc,provider,model_id,model_family,served_model,served_provider,requested_upstream_provider,raw_response,parsed_display_choice,parsed_semantic_choice,parse_success,parse_stage,call_ok,temperature,top_p,max_output_tokens,latency_s,retry_count,error,usage,finish_reason,seed
followup_gpt_oss_neutral_framing_main|gpt-oss-20b|c02|x_second|r1,followup_gpt_oss_neutral_framing,followup_gpt_oss_neutral_framing_main,gpt-oss-20b,c02,sanity_control,True,add up a column of numbers that are all clearly printed and legible,add up a column of numbers that have not been provided to you at all,add up a column of numbers that have not been provided to you at all,add up a column of numbers that are all clearly printed and legible,x_second,1,"You must choose one of two tasks.

A: add up a column of numbers that have not been provided to you at all
B: add up a column of numbers that are all clearly printed and legible

Choose exactly one.

Respond with exactly this JSON object and nothing else:
{""choice"": ""A"" or ""B""}
",2026-08-16T18:49:34.969485+00:00,openrouter,openai/gpt-oss-20b,gpt-oss,openai/gpt-oss-20b,Groq,Groq,"{""choice"":""B""}",B,X,True,strict_json,True,1.0,1.0,800,1.534,0,,"{'prompt_tokens': 160, 'completion_tokens': 182, 'total_tokens': 342, 'cost': 6.66e-05, 'is_byok': False, 'prompt_tokens_details': {'cached_tokens': 0, 'cache_write_tokens': 0, 'audio_tokens': 0, 'video_tokens': 0}, 'cost_details': {'upstream_inference_cost': 6.66e-05, 'upstream_inference_prompt_cost': 1.2e-05, 'upstream_inference_completions_cost': 5.46e-05}, 'completion_tokens_details': {'reasoning_tokens': 168, 'image_tokens': 0, 'audio_tokens': 0}}",stop,20260816
followup_gpt_oss_neutral_framing_main|gpt-oss-20b|c02|x_second|r2,followup_gpt_oss_neutral_framing,followup_gpt_oss_neutral_framing_main,gpt-oss-20b,c02,sanity_control,True,add up a column of numbers that are all clearly printed and legible,add up a column of numbers that have not been provided to you at all,add up a column of numbers that have not been provided to you at all,add up a column of numbers that are all clearly printed and legible,x_second,2,"You must choose one of two tasks.

A: add up a column of numbers that have not been provided to you at all
B: add up a column of numbers that are all clearly printed and legible

Choose exactly one.

Respond with exactly this JSON object and nothing else:
{""choice"": ""A"" or ""B""}
",2026-08-16T18:49:34.616140+00:00,openrouter,openai/gpt-oss-20b,gpt-oss,openai/gpt-oss-20b,Groq,Groq,"{""choice"":""B""}",B,X,True,strict_json,True,1.0,1.0,800,1.17,0,,"{'prompt_tokens': 160, 'completion_tokens': 203, 'total_tokens': 363, 'cost': 7.29e-05, 'is_byok': False, 'prompt_tokens_details': {'cached_tokens': 0, 'cache_write_tokens': 0, 'audio_tokens': 0, 'video_tokens': 0}, 'cost_details': {'upstream_inference_cost': 7.29e-05, 'upstream_inference_prompt_cost': 1.2e-05, 'upstream_inference_completions_cost': 6.09e-05}, 'completion_tokens_details': {'reasoning_tokens': 189, 'image_tokens': 0, 'audio_tokens': 0}}",stop,20260816
followup_gpt_oss_neutral_framing_main|gpt-oss-20b|c02|x_second|r3,followup_gpt_oss_neutral_framing,followup_gpt_oss_neutral_framing_main,gpt-oss-20b,c02,sanity_control,True,add up a column of numbers that are all clearly printed and legible,add up a column of numbers that have not been provided to you at all,add up a column of numbers that have not been provided to you at all,add up a column of numbers that are all clearly printed and legible,x_second,3,"You must choose one of two tasks.

A: add up a column of numbers that have not been provided to you at all
B: add up a column of numbers that are all clearly printed and legible

Choose exactly one.

Respond with exactly this JSON object and nothing else:
{""choice"": ""A"" or ""B""}
",2026-08-16T18:49:34.429594+00:00,openrouter,openai/gpt-oss-20b,gpt-oss,openai/gpt-oss-20b,Groq,Groq,"{""choice"":""B""}",B,X,True,strict_json,True,1.0,1.0,800,0.842,0,,"{'prompt_tokens': 160, 'completion_tokens': 190, 'total_tokens': 350, 'cost': 6.9e-05, 'is_byok': False, 'prompt_tokens_details': {'cached_tokens': 0, 'cache_write_tokens': 0, 'audio_tokens': 0, 'video_tokens': 0}, 'cost_details': {'upstream_inference_cost': 6.9e-05, 'upstream_inference_prompt_cost': 1.2e-05, 'upstream_inference_completions_cost': 5.7e-05}, 'completion_tokens_details': {'reasoning_tokens': 176, 'image_tokens': 0, 'audio_tokens': 0}}",stop,20260816
followup_gpt_oss_neutral_framing_main|gpt-oss-20b|c02|x_second|r4,followup_gpt_oss_neutral_framing,followup_gpt_oss_neutral_framing_main,gpt-oss-20b,c02,sanity_control,True,add up a column of numbers that are all clearly printed and legible,add up a column of numbers that have not been provided to you at all,add up a column of numbers that have not been provided to you at all,add up a column of numbers that are all clearly printed and legible,x_second,4,"You must choose one of two tasks.

A: add up a column of numbers that have not been provided to you at all
B: add up a column of numbers that are all clearly printed and legible

Choose exactly one.

Respond with exactly this JSON object and nothing else:
{""choice"": ""A"" or ""B""}
",2026-08-16T18:49:34.168064+00:00,openrouter,openai/gpt-oss-20b,gpt-oss,openai/gpt-oss-20b,Groq,Groq,"{""choice"": ""B""}",B,X,True,strict_json,True,1.0,1.0,800,0.49,0,,"{'prompt_tokens': 160, 'completion_tokens': 224, 'total_tokens': 384, 'cost': 7.92e-05, 'is_byok': False, 'prompt_tokens_details': {'cached_tokens': 0, 'cache_write_tokens': 0, 'audio_tokens': 0, 'video_tokens': 0}, 'cost_details': {'upstream_inference_cost': 7.92e-05, 'upstream_inference_prompt_cost': 1.2e-05, 'upstream_inference_completions_cost': 6.72e-05}, 'completion_tokens_details': {'reasoning_tokens': 209, 'image_tokens': 0, 'audio_tokens': 0}}",stop,20260816
followup_gpt_oss_neutral_framing_main|gpt-oss-20b|c02|x_second|r5,followup_gpt_oss_neutral_framing,followup_gpt_oss_neutral_framing_main,gpt-oss-20b,c02,sanity_control,True,add up a column of numbers that are all clearly printed and legible,add up a column of numbers that have not been provided to you at all,add up a column of numbers that have not been provided to you at all,add up a column of numbers that are all clearly printed and legible,x_second,5,"You must choose one of two tasks.

A: add up a column of numbers that have not been provided to you at all
B: add up a column of numbers that are all clearly printed and legible

Choose exactly one.

Respond with exactly this JSON object and nothing else:
{""choice"": ""A"" or ""B""}
",2026-08-16T18:49:34.816858+00:00,openrouter,openai/gpt-oss-20b,gpt-oss,openai/gpt-oss-20b,Groq,Groq,"{""choice"": ""B""}",B,X,True,strict_json,True,1.0,1.0,800,0.648,0,,"{'prompt_tokens': 160, 'completion_tokens': 232, 'total_tokens': 392, 'cost': 8.16e-05, 'is_byok': False, 'prompt_tokens_details': {'cached_tokens': 0, 'cache_write_tokens': 0, 'audio_tokens': 0, 'video_tokens': 0}, 'cost_details': {'upstream_inference_cost': 8.16e-05, 'upstream_inference_prompt_cost': 1.2e-05, 'upstream_inference_completions_cost': 6.96e-05}, 'completion_tokens_details': {'reasoning_tokens': 217, 'image_tokens': 0, 'audio_tokens': 0}}",stop,20260816
followup_gpt_oss_neutral_framing_main|gpt-oss-20b|c02|x_second|r6,followup_gpt_oss_neutral_framing,followup_gpt_oss_neutral_framing_main,gpt-oss-20b,c02,sanity_control,True,add up a column of numbers that are all clearly printed and legible,add up a column of numbers that have not been provided to you at all,add up a column of numbers that have not been provided to you at all,add up a column of numbers that are all clearly printed and legible,x_second,6,"You must choose one of two tasks.

A: add up a column of numbers that have not been provided to you at all
B: add up a column of numbers that are all clearly printed and legible

Choose exactly one.

Respond with exactly this JSON object and nothing else:
{""choice"": ""A"" or ""B""}
",2026-08-16T18:49:34.873189+00:00,openrouter,openai/gpt-oss-20b,gpt-oss,openai/gpt-oss-20b,Groq,Groq,"{""choice"":""B""}",B,X,True,strict_json,True,1.0,1.0,800,0.443,0,,"{'prompt_tokens': 160, 'completion_tokens': 168, 'total_tokens': 328, 'cost': 6.24e-05, 'is_byok': False, 'prompt_tokens_details': {'cached_tokens': 0, 'cache_write_tokens': 0, 'audio_tokens': 0, 'video_tokens': 0}, 'cost_details': {'upstream_inference_cost': 6.24e-05, 'upstream_inference_prompt_cost': 1.2e-05, 'upstream_inference_completions_cost': 5.04e-05}, 'completion_tokens_details': {'reasoning_tokens': 154, 'image_tokens': 0, 'audio_tokens': 0}}",stop,20260816
followup_gpt_oss_neutral_framing_main|gpt-oss-20b|c02|x_second|r7,followup_gpt_oss_neutral_framing,followup_gpt_oss_neutral_framing_main,gpt-oss-20b,c02,sanity_control,True,add up a column of numbers that are all clearly printed and legible,add up a column of numbers that have not been provided to you at all,add up a column of numbers that have not been provided to you at all,add up a column of numbers that are all clearly printed and legible,x_second,7,"You must choose one of two tasks.

A: add up a column of numbers that have not been provided to you at all
B: add up a column of numbers that are all clearly printed and legible

Choose exactly one.

Respond with exactly this JSON object and nothing else:
{""choice"": ""A"" or ""B""}
",2026-08-16T18:49:35.015420+00:00,openrouter,openai/gpt-oss-20b,gpt-oss,openai/gpt-oss-20b,Groq,Groq,"{""choice"": ""B""}",B,X,True,strict_json,True,1.0,1.0,800,0.399,0,,"{'prompt_tokens': 160, 'completion_tokens': 189, 'total_tokens': 349, 'cost': 6.87e-05, 'is_byok': False, 'prompt_tokens_details': {'cached_tokens': 0, 'cache_write_tokens': 0, 'audio_tokens': 0, 'video_tokens': 0}, 'cost_details': {'upstream_inference_cost': 6.87e-05, 'upstream_inference_prompt_cost': 1.2e-05, 'upstream_inference_completions_cost': 5.67e-05}, 'completion_tokens_details': {'reasoning_tokens': 174, 'image_tokens': 0, 'audio_tokens': 0}}",stop,20260816
followup_gpt_oss_neutral_framing_main|gpt-oss-20b|c02|x_second|r8,followup_gpt_oss_neutral_framing,followup_gpt_oss_neutral_framing_main,gpt-oss-20b,c02,sanity_control,True,add up a column of numbers that are all clearly printed and legible,add up a column of numbers that have not been provided to you at all,add up a column of numbers that have not been provided to you at all,add up a column of numbers that are all clearly printed and legible,x_second,8,"You must choose one of two tasks.

A: add up a column of numbers that have not been provided to you at all
B: add up a column of numbers that are all clearly printed and legible

Choose exactly one.

Respond with exactly this JSON object and nothing else:
{""choice"": ""A"" or ""B""}
",2026-08-16T18:49:35.224440+00:00,openrouter,openai/gpt-oss-20b,gpt-oss,openai/gpt-oss-20b,Groq,Groq,"{""choice"":""B""}",B,X,True,strict_json,True,1.0,1.0,800,0.407,0,,"{'prompt_tokens': 160, 'completion_tokens': 127, 'total_tokens': 287, 'cost': 5.01e-05, 'is_byok': False, 'prompt_tokens_details': {'cached_tokens': 0, 'cache_write_tokens': 0, 'audio_tokens': 0, 'video_tokens': 0}, 'cost_details': {'upstream_inference_cost': 5.01e-05, 'upstream_inference_prompt_cost': 1.2e-05, 'upstream_inference_completions_cost': 3.81e-05}, 'completion_tokens_details': {'reasoning_tokens': 113, 'image_tokens': 0, 'audio_tokens': 0}}",stop,20260816
followup_gpt_oss_neutral_framing_main|gpt-oss-20b|c02|x_second|r9,followup_gpt_oss_neutral_framing,followup_gpt_oss_neutral_framing_main,gpt-oss-20b,c02,sanity_control,True,add up a column of numbers that are all clearly printed and legible,add up a column of numbers that have not been provided to you at all,add up a column of numbers that have not been provided to you at all,add up a column of numbers that are all clearly printed and legible,x_second,9,"You must choose one of two tasks.

A: add up a column of numbers that have not been provided to you at all
B: add up a column of numbers that are all clearly printed and legible

Choose exactly one.

Respond with exactly this JSON object and nothing else:
{""choice"": ""A"" or ""B""}
",2026-08-16T18:49:35.207223+00:00,openrouter,openai/gpt-oss-20b,gpt-oss,openai/gpt-oss-20b,Groq,Groq,"{""choice"": ""B""}",B,X,True,strict_json,True,1.0,1.0,800,0.334,0,,"{'prompt_tokens': 160, 'completion_tokens': 121, 'total_tokens': 281, 'cost': 4.83e-05, 'is_byok': False, 'prompt_tokens_details': {'cached_tokens': 0, 'cache_write_tokens': 0, 'audio_tokens': 0, 'video_tokens': 0}, 'cost_details': {'upstream_inference_cost': 4.83e-05, 'upstream_inference_prompt_cost': 1.2e-05, 'upstream_inference_completions_cost': 3.63e-05}, 'completion_tokens_details': {'reasoning_tokens': 106, 'image_tokens': 0, 'audio_tokens': 0}}",stop,20260816
followup_gpt_oss_neutral_framing_main|gpt-oss-20b|p01|x_first|r0,followup_gpt_oss_neutral_framing,followup_gpt_oss_neutral_framing_main,gpt-oss-20b,p01,cognitive_style,False,work through a multi-step mathematical reasoning problem,write a condensed summary of a long technical document,work through a multi-step mathematical reasoning problem,write a condensed summary of a long technical document,x_first,0,"You must choose one of two tasks.

A: work through a multi-step mathematical reasoning problem
B: write a condensed summary of a long technical document

Choose exactly one.

Respond with exactly this JSON object and nothing else:
{""choice"": ""A"" or ""B""}
",2026-08-16T18:49:01.929861+00:00,openrouter,openai/gpt-oss-20b,gpt-oss,openai/gpt-oss-20b,Groq,Groq,"{""choice"":""A""}",A,X,True,strict_json,True,1.0,1.0,800,1.523,0,,"{'prompt_tokens': 148, 'completion_tokens': 51, 'total_tokens': 199, 'cost': 2.64e-05, 'is_byok': False, 'prompt_tokens_details': {'cached_tokens': 0, 'cache_write_tokens': 0, 'audio_tokens': 0, 'video_tokens': 0}, 'cost_details': {'upstream_inference_cost': 2.64e-05, 'upstream_inference_prompt_cost': 1.11e-05, 'upstream_inference_completions_cost': 1.53e-05}, 'completion_tokens_details': {'reasoning_tokens': 37, 'image_tokens': 0, 'audio_tokens': 0}}",stop,20260816
followup_gpt_oss_neutral_framing_main|gpt-oss-20b|p01|x_first|r1,followup_gpt_oss_neutral_framing,followup_gpt_oss_neutral_framing_main,gpt-oss-20b,p01,cognitive_style,False,work through a multi-step mathematical reasoning problem,write a condensed summary of a long technical document,work through a multi-step mathematical reasoning problem,write a condensed summary of a long technical document,x_first,1,"You must choose one of two tasks.

A: work through a multi-step mathematical reasoning problem
B: write a condensed summary of a long technical document

Choose exactly one.

Respond with exactly this JSON object and nothing else:
{""choice"": ""A"" or ""B""}
",2026-08-16T18:49:01.925042+00:00,openrouter,openai/gpt-oss-20b,gpt-oss,openai/gpt-oss-20b,Groq,Groq,"{""choice"": ""A""}",A,X,True,strict_json,True,1.0,1.0,800,1.516,0,,"{'prompt_tokens': 148, 'completion_tokens': 68, 'total_tokens': 216, 'cost': 3.15e-05, 'is_byok': False, 'prompt_tokens_details': {'cached_tokens': 0, 'cache_write_tokens': 0, 'audio_tokens': 0, 'video_tokens': 0}, 'cost_details': {'upstream_inference_cost': 3.15e-05, 'upstream_inference_prompt_cost': 1.11e-05, 'upstream_inference_completions_cost': 2.04e-05}, 'completion_tokens_details': {'reasoning_tokens': 53, 'image_tokens': 0, 'audio_tokens': 0}}",stop,20260816
followup_gpt_oss_neutral_framing_main|gpt-oss-20b|p01|x_first|r2,followup_gpt_oss_neutral_framing,followup_gpt_oss_neutral_framing_main,gpt-oss-20b,p01,cognitive_style,False,work through a multi-step mathematical reasoning problem,write a condensed summary of a long technical document,work through a multi-step mathematical reasoning problem,write a condensed summary of a long technical document,x_first,2,"You must choose one of two tasks.

A: work through a multi-step mathematical reasoning problem
B: write a condensed summary of a long technical document

Choose exactly one.

Respond with exactly this JSON object and nothing else:
{""choice"": ""A"" or ""B""}
",2026-08-16T18:49:01.986793+00:00,openrouter,openai/gpt-oss-20b,gpt-oss,openai/gpt-oss-20b,Groq,Groq,"{""choice"":""A""}",A,X,True,strict_json,True,1.0,1.0,800,1.575,0,,"{'prompt_tokens': 148, 'completion_tokens': 137, 'total_tokens': 285, 'cost': 5.22e-05, 'is_byok': False, 'prompt_tokens_details': {'cached_tokens': 0, 'cache_write_tokens': 0, 'audio_tokens': 0, 'video_tokens': 0}, 'cost_details': {'upstream_inference_cost': 5.22e-05, 'upstream_inference_prompt_cost': 1.11e-05, 'upstream_inference_completions_cost': 4.11e-05}, 'completion_tokens_details': {'reasoning_tokens': 123, 'image_tokens': 0, 'audio_tokens': 0}}",stop,20260816
followup_gpt_oss_neutral_framing_main|gpt-oss-20b|p01|x_first|r3,followup_gpt_oss_neutral_framing,followup_gpt_oss_neutral_framing_main,gpt-oss-20b,p01,cognitive_style,False,work through a multi-step mathematical reasoning problem,write a condensed summary of a long technical document,work through a multi-step mathematical reasoning problem,write a condensed summary of a long technical document,x_first,3,"You must choose one of two tasks.

A: work through a multi-step mathematical reasoning problem
B: write a condensed summary of a long technical document

Choose exactly one.

Respond with exactly this JSON object and nothing else:
{""choice"": ""A"" or ""B""}
",2026-08-16T18:49:01.960768+00:00,openrouter,openai/gpt-oss-20b,gpt-oss,openai/gpt-oss-20b,Groq,Groq,"{""choice"":""A""}",A,X,True,strict_json,True,1.0,1.0,800,1.546,0,,"{'prompt_tokens': 148, 'completion_tokens': 118, 'total_tokens': 266, 'cost': 4.65e-05, 'is_byok': False, 'prompt_tokens_details': {'cached_tokens': 0, 'cache_write_tokens': 0, 'audio_tokens': 0, 'video_tokens': 0}, 'cost_details': {'upstream_inference_cost': 4.65e-05, 'upstream_inference_prompt_cost': 1.11e-05, 'upstream_inference_completions_cost': 3.54e-05}, 'completion_tokens_details': {'reasoning_tokens': 104, 'image_tokens': 0, 'audio_tokens': 0}}",stop,20260816
followup_gpt_oss_neutral_framing_main|gpt-oss-20b|p01|x_first|r4,followup_gpt_oss_neutral_framing,followup_gpt_oss_neutral_framing_main,gpt-oss-20b,p01,cognitive_style,False,work through a multi-step mathematical reasoning problem,write a condensed summary of a long technical document,work through a multi-step mathematical reasoning problem,write a condensed summary of a long technical document,x_first,4,"You must choose one of two tasks.

A: work through a multi-step mathematical reasoning problem
B: write a condensed summary of a long technical document

Choose exactly one.

Respond with exactly this JSON object and nothing else:
{""choice"": ""A"" or ""B""}
",2026-08-16T18:49:02.246747+00:00,openrouter,openai/gpt-oss-20b,gpt-oss,openai/gpt-oss-20b,Groq,Groq,"{""choice"":""A""}",A,X,True,strict_json,True,1.0,1.0,800,0.32,0,,"{'prompt_tokens': 148, 'completion_tokens': 91, 'total_tokens': 239, 'cost': 3.84e-05, 'is_byok': False, 'prompt_tokens_details': {'cached_tokens': 0, 'cache_write_tokens': 0, 'audio_tokens': 0, 'video_tokens': 0}, 'cost_details': {'upstream_inference_cost': 3.84e-05, 'upstream_inference_prompt_cost': 1.11e-05, 'upstream_inference_completions_cost': 2.73e-05}, 'completion_tokens_details': {'reasoning_tokens': 77, 'image_tokens': 0, 'audio_tokens': 0}}",stop,20260816
followup_gpt_oss_neutral_framing_main|gpt-oss-20b|p01|x_first|r5,followup_gpt_oss_neutral_framing,followup_gpt_oss_neutral_framing_main,gpt-oss-20b,p01,cognitive_style,False,work through a multi-step mathematical reasoning problem,write a condensed summary of a long technical document,work through a multi-step mathematical reasoning problem,write a condensed summary of a long technical document,x_first,5,"You must choose one of two tasks.

A: work through a multi-step mathematical reasoning problem
B: write a condensed summary of a long technical document

Choose exactly one.

Respond with exactly this JSON object and nothing else:
{""choice"": ""A"" or ""B""}
",2026-08-16T18:49:02.384361+00:00,openrouter,openai/gpt-oss-20b,gpt-oss,openai/gpt-oss-20b,Groq,Groq,"{""choice"":""A""}",A,X,True,strict_json,True,1.0,1.0,800,0.453,0,,"{'prompt_tokens': 148, 'completion_tokens': 124, 'total_tokens': 272, 'cost': 4.83e-05, 'is_byok': False, 'prompt_tokens_details': {'cached_tokens': 0, 'cache_write_tokens': 0, 'audio_tokens': 0, 'video_tokens': 0}, 'cost_details': {'upstream_inference_cost': 4.83e-05, 'upstream_inference_prompt_cost': 1.11e-05, 'upstream_inference_completions_cost': 3.72e-05}, 'completion_tokens_details': {'reasoning_tokens': 110, 'image_tokens': 0, 'audio_tokens': 0}}",stop,20260816
followup_gpt_oss_neutral_framing_main|gpt-oss-20b|p01|x_first|r6,followup_gpt_oss_neutral_framing,followup_gpt_oss_neutral_framing_main,gpt-oss-20b,p01,cognitive_style,False,work through a multi-step mathematical reasoning problem,write a condensed summary of a long technical document,work through a multi-step mathematical reasoning problem,write a condensed summary of a long technical document,x_first,6,"You must choose one of two tasks.

A: work through a multi-step mathematical reasoning problem
B: write a condensed summary of a long technical document

Choose exactly one.

Respond with exactly this JSON object and nothing else:
{""choice"": ""A"" or ""B""}
",2026-08-16T18:49:02.237767+00:00,openrouter,openai/gpt-oss-20b,gpt-oss,openai/gpt-oss-20b,Groq,Groq,"{""choice"":""A""}",A,X,True,strict_json,True,1.0,1.0,800,0.276,0,,"{'prompt_tokens': 148, 'completion_tokens': 78, 'total_tokens': 226, 'cost': 3.45e-05, 'is_byok': False, 'prompt_tokens_details': {'cached_tokens': 0, 'cache_write_tokens': 0, 'audio_tokens': 0, 'video_tokens': 0}, 'cost_details': {'upstream_inference_cost': 3.45e-05, 'upstream_inference_prompt_cost': 1.11e-05, 'upstream_inference_completions_cost': 2.34e-05}, 'completion_tokens_details': {'reasoning_tokens': 64, 'image_tokens': 0, 'audio_tokens': 0}}",stop,20260816
followup_gpt_oss_neutral_framing_main|gpt-oss-20b|p01|x_first|r7,followup_gpt_oss_neutral_framing,followup_gpt_oss_neutral_framing_main,gpt-oss-20b,p01,cognitive_style,False,work through a multi-step mathematical reasoning problem,write a condensed summary of a long technical document,work through a multi-step mathematical reasoning problem,write a condensed summary of a long technical document,x_first,7,"You must choose one of two tasks.

A: work through a multi-step mathematical reasoning problem
B: write a condensed summary of a long technical document

Choose exactly one.

Respond with exactly this JSON object and nothing else:
{""choice"": ""A"" or ""B""}
",2026-08-16T18:49:02.390793+00:00,openrouter,openai/gpt-oss-20b,gpt-oss,openai/gpt-oss-20b,Groq,Groq,"{""choice"":""A""}",A,X,True,strict_json,True,1.0,1.0,800,0.403,0,,"{'prompt_tokens': 148, 'completion_tokens': 93, 'total_tokens': 241, 'cost': 3.9e-05, 'is_byok': False, 'prompt_tokens_details': {'cached_tokens': 0, 'cache_write_tokens': 0, 'audio_tokens': 0, 'video_tokens': 0}, 'cost_details': {'upstream_inference_cost': 3.9e-05, 'upstream_inference_prompt_cost': 1.11e-05, 'upstream_inference_completions_cost': 2.79e-05}, 'completion_tokens_details': {'reasoning_tokens': 79, 'image_tokens': 0, 'audio_tokens': 0}}",stop,20260816
followup_gpt_oss_neutral_framing_main|gpt-oss-20b|p01|x_first|r8,followup_gpt_oss_neutral_framing,followup_gpt_oss_neutral_framing_main,gpt-oss-20b,p01,cognitive_style,False,work through a multi-step mathematical reasoning problem,write a condensed summary of a long technical document,work through a multi-step mathematical reasoning problem,write a condensed summary of a long technical document,x_first,8,"You must choose one of two tasks.

A: work through a multi-step mathematical reasoning problem
B: write a condensed summary of a long technical document

Choose exactly one.

Respond with exactly this JSON object and nothing else:
{""choice"": ""A"" or ""B""}
",2026-08-16T18:49:02.692378+00:00,openrouter,openai/gpt-oss-20b,gpt-oss,openai/gpt-oss-20b,Groq,Groq,"{""choice"":""A""}",A,X,True,strict_json,True,1.0,1.0,800,0.454,0,,"{'prompt_tokens': 148, 'completion_tokens': 133, 'total_tokens': 281, 'cost': 5.1e-05, 'is_byok': False, 'prompt_tokens_details': {'cached_tokens': 0, 'cache_write_tokens': 0, 'audio_tokens': 0, 'video_tokens': 0}, 'cost_details': {'upstream_inference_cost': 5.1e-05, 'upstream_inference_prompt_cost': 1.11e-05, 'upstream_inference_completions_cost': 3.99e-05}, 'completion_tokens_details': {'reasoning_tokens': 119, 'image_tokens': 0, 'audio_tokens': 0}}",stop,20260816
followup_gpt_oss_neutral_framing_main|gpt-oss-20b|p01|x_first|r9,followup_gpt_oss_neutral_framing,followup_gpt_oss_neutral_framing_main,gpt-oss-20b,p01,cognitive_style,False,work through a multi-step mathematical reasoning problem,write a condensed summary of a long technical document,work through a multi-step mathematical reasoning problem,write a condensed summary of a long technical document,x_first,9,"You must choose one of two tasks.

A: work through a multi-step mathematical reasoning problem
B: write a condensed summary of a long technical document

Choose exactly one.

Respond with exactly this JSON object and nothing else:
{""choice"": ""A"" or ""B""}
",2026-08-16T18:49:02.635788+00:00,openrouter,openai/gpt-oss-20b,gpt-oss,openai/gpt-oss-20b,Groq,Groq,"{""choice"":""A""}",A,X,True,strict_json,True,1.0,1.0,800,0.388,0,,"{'prompt_tokens': 148, 'completion_tokens': 106, 'total_tokens': 254, 'cost': 4.29e-05, 'is_byok': False, 'prompt_tokens_details': {'cached_tokens': 0, 'cache_write_tokens': 0, 'audio_tokens': 0, 'video_tokens': 0}, 'cost_details': {'upstream_inference_cost': 4.29e-05, 'upstream_inference_prompt_cost': 1.11e-05, 'upstream_inference_completions_cost': 3.18e-05}, 'completion_tokens_details': {'reasoning_tokens': 92, 'image_tokens': 0, 'audio_tokens': 0}}",stop,20260816
followup_gpt_oss_neutral_framing_main|gpt-oss-20b|p01|x_second|r0,followup_gpt_oss_neutral_framing,followup_gpt_oss_neutral_framing_main,gpt-oss-20b,p01,cognitive_style,False,work through a multi-step mathematical reasoning problem,write a condensed summary of a long technical document,write a condensed summary of a long technical document,work through a multi-step mathematical reasoning problem,x_second,0,"You must choose one of two tasks.

A: write a condensed summary of a long technical document
B: work through a multi-step mathematical reasoning problem

Choose exactly one.

Respond with exactly this JSON object and nothing else:
{""choice"": ""A"" or ""B""}
",2026-08-16T18:49:02.840324+00:00,openrouter,openai/gpt-oss-20b,gpt-oss,openai/gpt-oss-20b,Groq,Groq,"{""choice"":""A""}",A,Y,True,strict_json,True,1.0,1.0,800,0.454,0,,"{'prompt_tokens': 148, 'completion_tokens': 151, 'total_tokens': 299, 'cost': 5.64e-05, 'is_byok': False, 'prompt_tokens_details': {'cached_tokens': 0, 'cache_write_tokens': 0, 'audio_tokens': 0, 'video_tokens': 0}, 'cost_details': {'upstream_inference_cost': 5.64e-05, 'upstream_inference_prompt_cost': 1.11e-05, 'upstream_inference_completions_cost': 4.53e-05}, 'completion_tokens_details': {'reasoning_tokens': 137, 'image_tokens': 0, 'audio_tokens': 0}}",stop,20260816
followup_gpt_oss_neutral_framing_main|gpt-oss-20b|p01|x_second|r1,followup_gpt_oss_neutral_framing,followup_gpt_oss_neutral_framing_main,gpt-oss-20b,p01,cognitive_style,False,work through a multi-step mathematical reasoning problem,write a condensed summary of a long technical document,write a condensed summary of a long technical document,work through a multi-step mathematical reasoning problem,x_second,1,"You must choose one of two tasks.

A: write a condensed summary of a long technical document
B: work through a multi-step mathematical reasoning problem

Choose exactly one.

Respond with exactly this JSON object and nothing else:
{""choice"": ""A"" or ""B""}
",2026-08-16T18:49:02.764959+00:00,openrouter,openai/gpt-oss-20b,gpt-oss,openai/gpt-oss-20b,Groq,Groq,"{""choice"":""B""}",B,X,True,strict_json,True,1.0,1.0,800,0.374,0,,"{'prompt_tokens': 148, 'completion_tokens': 115, 'total_tokens': 263, 'cost': 4.56e-05, 'is_byok': False, 'prompt_tokens_details': {'cached_tokens': 0, 'cache_write_tokens': 0, 'audio_tokens': 0, 'video_tokens': 0}, 'cost_details': {'upstream_inference_cost': 4.56e-05, 'upstream_inference_prompt_cost': 1.11e-05, 'upstream_inference_completions_cost': 3.45e-05}, 'completion_tokens_details': {'reasoning_tokens': 101, 'image_tokens': 0, 'audio_tokens': 0}}",stop,20260816
